State_FIPS,time_m,cpi
29,-26.0,0.17899291
29,-24.0,0.18025342
29,-21.0,0.1821442
29,-20.0,0.1821442
29,-19.0,0.1821442
29,-18.0,0.18277445
29,-17.0,0.1821442
29,-16.0,0.1821442
29,-15.0,0.1821442
29,-14.0,0.18277445
29,-13.0,0.1821442
29,-12.0,0.18277445
29,-9.0,0.18277445
29,-7.0,0.1834047
29,-6.0,0.18403496
29,-5.0,0.18403496
29,-4.0,0.18466522
29,-3.0,0.18529548
29,-2.0,0.18529548
29,-1.0,0.18529548
29,0.0,0.18466522
29,3.0,0.18592574
29,4.0,0.18592574
29,5.0,0.186556
29,6.0,0.186556
29,7.0,0.186556
29,8.0,0.186556
29,9.0,0.1878165
29,10.0,0.1878165
29,12.0,0.1878165
29,15.0,0.1878165
29,16.0,0.1878165
29,17.0,0.1878165
29,18.0,0.18907702
29,19.0,0.18844676
29,20.0,0.18907702
29,21.0,0.18907702
29,22.0,0.18907702
29,24.0,0.18907702
29,27.0,0.19033752
29,28.0,0.19033752
29,29.0,0.19033752
29,30.0,0.19096778
29,31.0,0.19096778
29,32.0,0.19159804
29,33.0,0.19159804
29,34.0,0.19159804
29,35.0,0.19159804
29,36.0,0.19159804
29,37.0,0.19159804
29,38.0,0.1922283
29,39.0,0.1922283
29,40.0,0.1922283
29,41.0,0.19285856
29,42.0,0.19348882
29,43.0,0.19348882
29,44.0,0.19348882
29,45.0,0.19411907
29,46.0,0.19411907
29,47.0,0.19474933
29,48.0,0.19474933
29,49.0,0.19474933
29,50.0,0.19474933
29,51.0,0.19474933
29,52.0,0.19474933
29,53.0,0.19537959
29,54.0,0.19600983
29,55.0,0.19537959
29,56.0,0.19600983
29,57.0,0.19600983
29,58.0,0.1966401
29,59.0,0.1966401
29,60.0,0.1966401
29,61.0,0.1966401
29,62.0,0.19727035
29,63.0,0.19790062
29,64.0,0.19790062
29,65.0,0.19916111
29,66.0,0.19916111
29,67.0,0.19916111
29,68.0,0.19916111
29,69.0,0.19979139
29,70.0,0.19979139
29,71.0,0.20042163
29,72.0,0.20042163
29,73.0,0.20168215
29,74.0,0.20231241
29,75.0,0.20357293
29,76.0,0.20357293
29,77.0,0.20420317
29,78.0,0.20483345
29,79.0,0.20609394
29,80.0,0.20609394
29,81.0,0.20735446
29,82.0,0.20735446
29,83.0,0.20735446
29,84.0,0.20735446
29,85.0,0.20735446
29,86.0,0.20798472
29,87.0,0.20861498
29,88.0,0.20924523
29,89.0,0.20987548
29,90.0,0.21050575
29,91.0,0.211136
29,92.0,0.21176624
29,93.0,0.21239652
29,96.0,0.21491754
29,97.0,0.2155478
29,98.0,0.21617806
29,99.0,0.2168083
29,100.0,0.21743858
29,101.0,0.21869907
29,102.0,0.21995959
29,103.0,0.22058986
29,104.0,0.2212201
29,105.0,0.22248062
29,106.0,0.22311088
29,107.0,0.22374113
29,108.0,0.2243714
29,109.0,0.2256319
29,110.0,0.22752269
29,111.0,0.22878319
29,112.0,0.22941345
29,113.0,0.23067395
29,114.0,0.23193447
29,115.0,0.23319499
29,116.0,0.23382524
29,117.0,0.23508576
29,118.0,0.23634627
29,119.0,0.23760678
29,120.0,0.23823702
29,123.0,0.24264884
29,124.0,0.2432791
29,125.0,0.2445396
29,126.0,0.24580012
29,127.0,0.24580012
29,128.0,0.24706064
29,129.0,0.24832116
29,130.0,0.24958166
29,131.0,0.25084215
29,132.0,0.25084215
29,133.0,0.25147244
29,134.0,0.25210267
29,135.0,0.25273296
29,136.0,0.25399345
29,137.0,0.25588423
29,138.0,0.2565145
29,139.0,0.25714475
29,140.0,0.25714475
29,141.0,0.25777498
29,142.0,0.25777498
29,143.0,0.2590355
29,144.0,0.2590355
29,145.0,0.26029602
29,146.0,0.26092628
29,147.0,0.26155654
29,148.0,0.2621868
29,149.0,0.26281705
29,150.0,0.26407757
29,151.0,0.2647078
29,152.0,0.2653381
29,153.0,0.2665986
29,154.0,0.26722884
29,155.0,0.2678591
29,156.0,0.26848936
29,157.0,0.2703801
29,158.0,0.27290115
29,159.0,0.27479193
29,160.0,0.2766827
29,161.0,0.27857345
29,162.0,0.27920374
29,165.0,0.2873971
29,168.0,0.29369962
29,171.0,0.30252323
29,174.0,0.31134683
29,177.0,0.32206118
29,180.0,0.32836375
30,-216.0,0.09895031
30,-213.0,0.10147133
30,-210.0,0.103362106
30,-207.0,0.10525288
30,-204.0,0.10651338
30,-201.0,0.10966467
30,-200.0,0.11029493
30,-199.0,0.11029493
30,-198.0,0.10966467
30,-197.0,0.10903441
30,-196.0,0.10966467
30,-195.0,0.10966467
30,-194.0,0.10966467
30,-193.0,0.10966467
30,-192.0,0.10966467
30,-191.0,0.10966467
30,-190.0,0.10966467
30,-189.0,0.11029493
30,-188.0,0.11029493
30,-187.0,0.11092518
30,-186.0,0.11155544
30,-185.0,0.11155544
30,-184.0,0.11155544
30,-183.0,0.11155544
30,-182.0,0.11155544
30,-181.0,0.1121857
30,-180.0,0.1121857
30,-179.0,0.1121857
30,-178.0,0.1121857
30,-177.0,0.1121857
30,-176.0,0.11281595
30,-175.0,0.114076465
30,-174.0,0.114076465
30,-173.0,0.114076465
30,-172.0,0.114076465
30,-171.0,0.114076465
30,-170.0,0.114076465
30,-169.0,0.114706725
30,-168.0,0.114706725
30,-167.0,0.114076465
30,-166.0,0.11533698
30,-165.0,0.11596724
30,-164.0,0.116597496
30,-163.0,0.11785801
30,-162.0,0.12479083
30,-161.0,0.12731186
30,-160.0,0.12857237
30,-159.0,0.1310934
30,-158.0,0.13424468
30,-157.0,0.1355052
30,-156.0,0.1355052
30,-155.0,0.1355052
30,-154.0,0.13802622
30,-153.0,0.13802622
30,-152.0,0.13802622
30,-151.0,0.13865647
30,-150.0,0.13991699
30,-149.0,0.14180776
30,-148.0,0.14495905
30,-147.0,0.14495905
30,-146.0,0.14558929
30,-145.0,0.14748007
30,-144.0,0.14937085
30,-141.0,0.15000111
30,-138.0,0.15378264
30,-135.0,0.15378264
30,-132.0,0.15126161
30,-129.0,0.15063137
30,-126.0,0.14937085
30,-123.0,0.14937085
30,-120.0,0.14811033
30,-117.0,0.14874059
30,-114.0,0.15189187
30,-111.0,0.15504315
30,-108.0,0.1600852
30,-105.0,0.16260624
30,-102.0,0.1632365
30,-99.0,0.16512726
30,-96.0,0.16701803
30,-93.0,0.16638777
30,-90.0,0.16827855
30,-87.0,0.16827855
30,-84.0,0.16764829
30,-81.0,0.16764829
30,-80.0,0.16827855
30,-79.0,0.1689088
30,-78.0,0.1689088
30,-77.0,0.16953906
30,-76.0,0.16953906
30,-75.0,0.17016931
30,-74.0,0.16953906
30,-72.0,0.16953906
30,-69.0,0.1689088
30,-68.0,0.16953906
30,-67.0,0.16953906
30,-66.0,0.16953906
30,-65.0,0.16953906
30,-64.0,0.1689088
30,-63.0,0.1689088
30,-62.0,0.1689088
30,-60.0,0.16827855
30,-57.0,0.16827855
30,-56.0,0.16827855
30,-55.0,0.16827855
30,-54.0,0.1689088
30,-53.0,0.1689088
30,-52.0,0.16953906
30,-51.0,0.16953906
30,-50.0,0.16953906
30,-48.0,0.1689088
30,-45.0,0.16953906
30,-44.0,0.17016931
30,-43.0,0.17142983
30,-42.0,0.17269035
30,-41.0,0.17206009
30,-40.0,0.17269035
30,-39.0,0.17332059
30,-38.0,0.17332059
30,-36.0,0.17395085
30,-33.0,0.17584163
30,-32.0,0.17647187
30,-31.0,0.17710213
30,-30.0,0.17836265
30,-29.0,0.17836265
30,-28.0,0.17836265
30,-27.0,0.17836265
30,-26.0,0.17899291
30,-24.0,0.18025342
30,-21.0,0.1821442
30,-20.0,0.1821442
30,-19.0,0.1821442
30,-18.0,0.18277445
30,-17.0,0.1821442
30,-16.0,0.1821442
30,-15.0,0.1821442
30,-14.0,0.18277445
30,-13.0,0.1821442
30,-12.0,0.18277445
30,-9.0,0.18277445
30,-7.0,0.1834047
30,-6.0,0.18403496
30,-5.0,0.18403496
30,-4.0,0.18466522
30,-3.0,0.18529548
30,-2.0,0.18529548
30,-1.0,0.18529548
30,0.0,0.18466522
30,3.0,0.18592574
30,4.0,0.18592574
30,5.0,0.186556
30,6.0,0.186556
30,7.0,0.186556
30,8.0,0.186556
30,9.0,0.1878165
30,10.0,0.1878165
30,12.0,0.1878165
30,15.0,0.1878165
30,16.0,0.1878165
30,17.0,0.1878165
30,18.0,0.18907702
30,19.0,0.18844676
30,20.0,0.18907702
30,21.0,0.18907702
30,22.0,0.18907702
30,24.0,0.18907702
30,27.0,0.19033752
30,28.0,0.19033752
30,29.0,0.19033752
30,30.0,0.19096778
30,31.0,0.19096778
30,32.0,0.19159804
30,33.0,0.19159804
30,34.0,0.19159804
30,35.0,0.19159804
30,36.0,0.19159804
30,37.0,0.19159804
30,38.0,0.1922283
30,39.0,0.1922283
30,40.0,0.1922283
30,41.0,0.19285856
30,42.0,0.19348882
30,43.0,0.19348882
30,44.0,0.19348882
30,45.0,0.19411907
30,46.0,0.19411907
30,47.0,0.19474933
30,48.0,0.19474933
30,49.0,0.19474933
30,50.0,0.19474933
30,51.0,0.19474933
30,52.0,0.19474933
30,53.0,0.19537959
30,54.0,0.19600983
30,55.0,0.19537959
30,56.0,0.19600983
30,57.0,0.19600983
30,58.0,0.1966401
30,59.0,0.1966401
30,60.0,0.1966401
30,61.0,0.1966401
30,62.0,0.19727035
30,63.0,0.19790062
30,64.0,0.19790062
30,65.0,0.19916111
30,66.0,0.19916111
30,67.0,0.19916111
30,68.0,0.19916111
30,69.0,0.19979139
30,70.0,0.19979139
30,71.0,0.20042163
30,72.0,0.20042163
30,73.0,0.20168215
30,74.0,0.20231241
30,75.0,0.20357293
30,76.0,0.20357293
30,77.0,0.20420317
30,78.0,0.20483345
30,79.0,0.20609394
30,80.0,0.20609394
30,81.0,0.20735446
30,82.0,0.20735446
30,83.0,0.20735446
30,84.0,0.20735446
30,85.0,0.20735446
30,86.0,0.20798472
30,87.0,0.20861498
30,88.0,0.20924523
30,89.0,0.20987548
30,90.0,0.21050575
30,91.0,0.211136
30,92.0,0.21176624
30,93.0,0.21239652
30,96.0,0.21491754
30,97.0,0.2155478
30,98.0,0.21617806
30,99.0,0.2168083
30,100.0,0.21743858
30,101.0,0.21869907
30,102.0,0.21995959
30,103.0,0.22058986
30,104.0,0.2212201
30,105.0,0.22248062
30,106.0,0.22311088
30,107.0,0.22374113
30,108.0,0.2243714
30,109.0,0.2256319
30,110.0,0.22752269
30,111.0,0.22878319
30,112.0,0.22941345
30,113.0,0.23067395
30,114.0,0.23193447
30,115.0,0.23319499
30,116.0,0.23382524
30,117.0,0.23508576
30,118.0,0.23634627
30,119.0,0.23760678
30,120.0,0.23823702
30,123.0,0.24264884
30,124.0,0.2432791
30,125.0,0.2445396
30,126.0,0.24580012
30,127.0,0.24580012
30,128.0,0.24706064
30,129.0,0.24832116
30,130.0,0.24958166
30,131.0,0.25084215
30,132.0,0.25084215
30,133.0,0.25147244
30,134.0,0.25210267
30,135.0,0.25273296
30,136.0,0.25399345
30,137.0,0.25588423
30,138.0,0.2565145
30,139.0,0.25714475
30,140.0,0.25714475
30,141.0,0.25777498
30,142.0,0.25777498
30,143.0,0.2590355
30,144.0,0.2590355
30,145.0,0.26029602
30,146.0,0.26092628
30,147.0,0.26155654
30,148.0,0.2621868
30,149.0,0.26281705
30,150.0,0.26407757
30,151.0,0.2647078
30,152.0,0.2653381
30,153.0,0.2665986
30,154.0,0.26722884
30,155.0,0.2678591
30,156.0,0.26848936
30,157.0,0.2703801
30,158.0,0.27290115
30,159.0,0.27479193
30,160.0,0.2766827
30,161.0,0.27857345
30,162.0,0.27920374
30,165.0,0.2873971
30,168.0,0.29369962
30,171.0,0.30252323
30,174.0,0.31134683
30,177.0,0.32206118
30,180.0,0.32836375
31,-216.0,0.09895031
31,-213.0,0.10147133
31,-210.0,0.103362106
31,-207.0,0.10525288
31,-204.0,0.10651338
31,-201.0,0.10966467
31,-200.0,0.11029493
31,-199.0,0.11029493
31,-198.0,0.10966467
31,-197.0,0.10903441
31,-196.0,0.10966467
31,-195.0,0.10966467
31,-194.0,0.10966467
31,-193.0,0.10966467
31,-192.0,0.10966467
31,-191.0,0.10966467
31,-190.0,0.10966467
31,-189.0,0.11029493
31,-188.0,0.11029493
31,-187.0,0.11092518
31,-186.0,0.11155544
31,-185.0,0.11155544
31,-184.0,0.11155544
31,-183.0,0.11155544
31,-182.0,0.11155544
31,-181.0,0.1121857
31,-180.0,0.1121857
31,-179.0,0.1121857
31,-178.0,0.1121857
31,-177.0,0.1121857
31,-176.0,0.11281595
31,-175.0,0.114076465
31,-174.0,0.114076465
31,-173.0,0.114076465
31,-172.0,0.114076465
31,-171.0,0.114076465
31,-170.0,0.114076465
31,-169.0,0.114706725
31,-168.0,0.114706725
31,-167.0,0.114076465
31,-166.0,0.11533698
31,-165.0,0.11596724
31,-164.0,0.116597496
31,-163.0,0.11785801
31,-162.0,0.12479083
31,-161.0,0.12731186
31,-160.0,0.12857237
31,-159.0,0.1310934
31,-158.0,0.13424468
31,-157.0,0.1355052
31,-156.0,0.1355052
31,-155.0,0.1355052
31,-154.0,0.13802622
31,-153.0,0.13802622
31,-152.0,0.13802622
31,-151.0,0.13865647
31,-150.0,0.13991699
31,-149.0,0.14180776
31,-148.0,0.14495905
31,-147.0,0.14495905
31,-146.0,0.14558929
31,-145.0,0.14748007
31,-144.0,0.14937085
31,-141.0,0.15000111
31,-138.0,0.15378264
31,-135.0,0.15378264
31,-132.0,0.15126161
31,-129.0,0.15063137
31,-126.0,0.14937085
31,-123.0,0.14937085
31,-120.0,0.14811033
31,-117.0,0.14874059
31,-114.0,0.15189187
31,-111.0,0.15504315
31,-108.0,0.1600852
31,-105.0,0.16260624
31,-102.0,0.1632365
31,-99.0,0.16512726
31,-96.0,0.16701803
31,-93.0,0.16638777
31,-90.0,0.16827855
31,-87.0,0.16827855
31,-84.0,0.16764829
31,-81.0,0.16764829
31,-80.0,0.16827855
31,-79.0,0.1689088
31,-78.0,0.1689088
31,-77.0,0.16953906
31,-76.0,0.16953906
31,-75.0,0.17016931
31,-74.0,0.16953906
31,-72.0,0.16953906
31,-69.0,0.1689088
31,-68.0,0.16953906
31,-67.0,0.16953906
31,-66.0,0.16953906
31,-65.0,0.16953906
31,-64.0,0.1689088
31,-63.0,0.1689088
31,-62.0,0.1689088
31,-60.0,0.16827855
31,-57.0,0.16827855
31,-56.0,0.16827855
31,-55.0,0.16827855
31,-54.0,0.1689088
31,-53.0,0.1689088
31,-52.0,0.16953906
31,-51.0,0.16953906
31,-50.0,0.16953906
31,-48.0,0.1689088
31,-45.0,0.16953906
31,-44.0,0.17016931
31,-43.0,0.17142983
31,-42.0,0.17269035
31,-41.0,0.17206009
31,-40.0,0.17269035
31,-39.0,0.17332059
31,-38.0,0.17332059
31,-36.0,0.17395085
31,-33.0,0.17584163
31,-32.0,0.17647187
31,-31.0,0.17710213
31,-30.0,0.17836265
31,-29.0,0.17836265
31,-28.0,0.17836265
31,-27.0,0.17836265
31,-26.0,0.17899291
31,-24.0,0.18025342
31,-21.0,0.1821442
31,-20.0,0.1821442
31,-19.0,0.1821442
31,-18.0,0.18277445
31,-17.0,0.1821442
31,-16.0,0.1821442
31,-15.0,0.1821442
31,-14.0,0.18277445
31,-13.0,0.1821442
31,-12.0,0.18277445
31,-9.0,0.18277445
31,-7.0,0.1834047
31,-6.0,0.18403496
31,-5.0,0.18403496
31,-4.0,0.18466522
31,-3.0,0.18529548
31,-2.0,0.18529548
31,-1.0,0.18529548
31,0.0,0.18466522
31,3.0,0.18592574
31,4.0,0.18592574
31,5.0,0.186556
31,6.0,0.186556
31,7.0,0.186556
31,8.0,0.186556
31,9.0,0.1878165
31,10.0,0.1878165
31,12.0,0.1878165
31,15.0,0.1878165
31,16.0,0.1878165
31,17.0,0.1878165
31,18.0,0.18907702
31,19.0,0.18844676
31,20.0,0.18907702
31,21.0,0.18907702
31,22.0,0.18907702
31,24.0,0.18907702
31,27.0,0.19033752
31,28.0,0.19033752
31,29.0,0.19033752
31,30.0,0.19096778
31,31.0,0.19096778
31,32.0,0.19159804
31,33.0,0.19159804
31,34.0,0.19159804
31,35.0,0.19159804
31,36.0,0.19159804
31,37.0,0.19159804
31,38.0,0.1922283
31,39.0,0.1922283
31,40.0,0.1922283
31,41.0,0.19285856
31,42.0,0.19348882
31,43.0,0.19348882
31,44.0,0.19348882
31,45.0,0.19411907
31,46.0,0.19411907
31,47.0,0.19474933
31,48.0,0.19474933
31,49.0,0.19474933
31,50.0,0.19474933
31,51.0,0.19474933
31,52.0,0.19474933
31,53.0,0.19537959
31,54.0,0.19600983
31,55.0,0.19537959
31,56.0,0.19600983
31,57.0,0.19600983
31,58.0,0.1966401
31,59.0,0.1966401
31,60.0,0.1966401
31,61.0,0.1966401
31,62.0,0.19727035
31,63.0,0.19790062
31,64.0,0.19790062
31,65.0,0.19916111
31,66.0,0.19916111
31,67.0,0.19916111
31,68.0,0.19916111
31,69.0,0.19979139
31,70.0,0.19979139
31,71.0,0.20042163
31,72.0,0.20042163
31,73.0,0.20168215
31,74.0,0.20231241
31,75.0,0.20357293
31,76.0,0.20357293
31,77.0,0.20420317
31,78.0,0.20483345
31,79.0,0.20609394
31,80.0,0.20609394
31,81.0,0.20735446
31,82.0,0.20735446
31,83.0,0.20735446
31,84.0,0.20735446
31,85.0,0.20735446
31,86.0,0.20798472
31,87.0,0.20861498
31,88.0,0.20924523
31,89.0,0.20987548
31,90.0,0.21050575
31,91.0,0.211136
31,92.0,0.21176624
31,93.0,0.21239652
31,96.0,0.21491754
31,97.0,0.2155478
31,98.0,0.21617806
31,99.0,0.2168083
31,100.0,0.21743858
31,101.0,0.21869907
31,102.0,0.21995959
31,103.0,0.22058986
31,104.0,0.2212201
31,105.0,0.22248062
31,106.0,0.22311088
31,107.0,0.22374113
31,108.0,0.2243714
31,109.0,0.2256319
31,110.0,0.22752269
31,111.0,0.22878319
31,112.0,0.22941345
31,113.0,0.23067395
31,114.0,0.23193447
31,115.0,0.23319499
31,116.0,0.23382524
31,117.0,0.23508576
31,118.0,0.23634627
31,119.0,0.23760678
31,120.0,0.23823702
31,123.0,0.24264884
31,124.0,0.2432791
31,125.0,0.2445396
31,126.0,0.24580012
31,127.0,0.24580012
31,128.0,0.24706064
31,129.0,0.24832116
31,130.0,0.24958166
31,131.0,0.25084215
31,132.0,0.25084215
31,133.0,0.25147244
31,134.0,0.25210267
31,135.0,0.25273296
31,136.0,0.25399345
31,137.0,0.25588423
31,138.0,0.2565145
31,139.0,0.25714475
31,140.0,0.25714475
31,141.0,0.25777498
31,142.0,0.25777498
31,143.0,0.2590355
31,144.0,0.2590355
31,145.0,0.26029602
31,146.0,0.26092628
31,147.0,0.26155654
31,148.0,0.2621868
31,149.0,0.26281705
31,150.0,0.26407757
31,151.0,0.2647078
31,152.0,0.2653381
31,153.0,0.2665986
31,154.0,0.26722884
31,155.0,0.2678591
31,156.0,0.26848936
31,157.0,0.2703801
31,158.0,0.27290115
31,159.0,0.27479193
31,160.0,0.2766827
31,161.0,0.27857345
31,162.0,0.27920374
31,165.0,0.2873971
31,168.0,0.29369962
31,171.0,0.30252323
31,174.0,0.31134683
31,177.0,0.32206118
31,180.0,0.32836375
32,-216.0,0.09895031
32,-213.0,0.10147133
32,-210.0,0.103362106
32,-207.0,0.10525288
32,-204.0,0.10651338
32,-201.0,0.10966467
32,-200.0,0.11029493
32,-199.0,0.11029493
32,-198.0,0.10966467
32,-197.0,0.10903441
32,-196.0,0.10966467
32,-195.0,0.10966467
32,-194.0,0.10966467
32,-193.0,0.10966467
32,-192.0,0.10966467
32,-191.0,0.10966467
32,-190.0,0.10966467
32,-189.0,0.11029493
32,-188.0,0.11029493
32,-187.0,0.11092518
32,-186.0,0.11155544
32,-185.0,0.11155544
32,-184.0,0.11155544
32,-183.0,0.11155544
32,-182.0,0.11155544
32,-181.0,0.1121857
32,-180.0,0.1121857
32,-179.0,0.1121857
32,-178.0,0.1121857
32,-177.0,0.1121857
32,-176.0,0.11281595
32,-175.0,0.114076465
32,-174.0,0.114076465
32,-173.0,0.114076465
32,-172.0,0.114076465
32,-171.0,0.114076465
32,-170.0,0.114076465
32,-169.0,0.114706725
32,-168.0,0.114706725
32,-167.0,0.114076465
32,-166.0,0.11533698
32,-165.0,0.11596724
32,-164.0,0.116597496
32,-163.0,0.11785801
32,-162.0,0.12479083
32,-161.0,0.12731186
32,-160.0,0.12857237
32,-159.0,0.1310934
32,-158.0,0.13424468
32,-157.0,0.1355052
32,-156.0,0.1355052
32,-155.0,0.1355052
32,-154.0,0.13802622
32,-153.0,0.13802622
32,-152.0,0.13802622
32,-151.0,0.13865647
32,-150.0,0.13991699
32,-149.0,0.14180776
32,-148.0,0.14495905
32,-147.0,0.14495905
32,-146.0,0.14558929
32,-145.0,0.14748007
32,-144.0,0.14937085
32,-141.0,0.15000111
32,-138.0,0.15378264
32,-135.0,0.15378264
32,-132.0,0.15126161
32,-129.0,0.15063137
32,-126.0,0.14937085
32,-123.0,0.14937085
32,-120.0,0.14811033
32,-117.0,0.14874059
32,-114.0,0.15189187
32,-111.0,0.15504315
32,-108.0,0.1600852
32,-105.0,0.16260624
32,-102.0,0.1632365
32,-99.0,0.16512726
32,-96.0,0.16701803
32,-93.0,0.16638777
32,-90.0,0.16827855
32,-87.0,0.16827855
32,-84.0,0.16764829
32,-81.0,0.16764829
32,-80.0,0.16827855
32,-79.0,0.1689088
32,-78.0,0.1689088
32,-77.0,0.16953906
32,-76.0,0.16953906
32,-75.0,0.17016931
32,-74.0,0.16953906
32,-72.0,0.16953906
32,-69.0,0.1689088
32,-68.0,0.16953906
32,-67.0,0.16953906
32,-66.0,0.16953906
32,-65.0,0.16953906
32,-64.0,0.1689088
32,-63.0,0.1689088
32,-62.0,0.1689088
32,-60.0,0.16827855
32,-57.0,0.16827855
32,-56.0,0.16827855
32,-55.0,0.16827855
32,-54.0,0.1689088
32,-53.0,0.1689088
32,-52.0,0.16953906
32,-51.0,0.16953906
32,-50.0,0.16953906
32,-48.0,0.1689088
32,-45.0,0.16953906
32,-44.0,0.17016931
32,-43.0,0.17142983
32,-42.0,0.17269035
32,-41.0,0.17206009
32,-40.0,0.17269035
32,-39.0,0.17332059
32,-38.0,0.17332059
32,-36.0,0.17395085
32,-33.0,0.17584163
32,-32.0,0.17647187
32,-31.0,0.17710213
32,-30.0,0.17836265
32,-29.0,0.17836265
32,-28.0,0.17836265
32,-27.0,0.17836265
32,-26.0,0.17899291
32,-24.0,0.18025342
32,-21.0,0.1821442
32,-20.0,0.1821442
32,-19.0,0.1821442
32,-18.0,0.18277445
32,-17.0,0.1821442
32,-16.0,0.1821442
32,-15.0,0.1821442
32,-14.0,0.18277445
32,-13.0,0.1821442
32,-12.0,0.18277445
32,-9.0,0.18277445
32,-7.0,0.1834047
32,-6.0,0.18403496
32,-5.0,0.18403496
32,-4.0,0.18466522
32,-3.0,0.18529548
32,-2.0,0.18529548
32,-1.0,0.18529548
32,0.0,0.18466522
32,3.0,0.18592574
32,4.0,0.18592574
32,5.0,0.186556
32,6.0,0.186556
32,7.0,0.186556
32,8.0,0.186556
32,9.0,0.1878165
32,10.0,0.1878165
32,12.0,0.1878165
32,15.0,0.1878165
32,16.0,0.1878165
32,17.0,0.1878165
32,18.0,0.18907702
32,19.0,0.18844676
32,20.0,0.18907702
32,21.0,0.18907702
32,22.0,0.18907702
32,24.0,0.18907702
32,27.0,0.19033752
32,28.0,0.19033752
32,29.0,0.19033752
32,30.0,0.19096778
32,31.0,0.19096778
32,32.0,0.19159804
32,33.0,0.19159804
32,34.0,0.19159804
32,35.0,0.19159804
32,36.0,0.19159804
32,37.0,0.19159804
32,38.0,0.1922283
32,39.0,0.1922283
32,40.0,0.1922283
32,41.0,0.19285856
32,42.0,0.19348882
32,43.0,0.19348882
32,44.0,0.19348882
32,45.0,0.19411907
32,46.0,0.19411907
32,47.0,0.19474933
32,48.0,0.19474933
32,49.0,0.19474933
32,50.0,0.19474933
32,51.0,0.19474933
32,52.0,0.19474933
32,53.0,0.19537959
32,54.0,0.19600983
32,55.0,0.19537959
32,56.0,0.19600983
32,57.0,0.19600983
32,58.0,0.1966401
32,59.0,0.1966401
32,60.0,0.1966401
32,61.0,0.1966401
32,62.0,0.19727035
32,63.0,0.19790062
32,64.0,0.19790062
32,65.0,0.19916111
32,66.0,0.19916111
32,67.0,0.19916111
32,68.0,0.19916111
32,69.0,0.19979139
32,70.0,0.19979139
32,71.0,0.20042163
32,72.0,0.20042163
32,73.0,0.20168215
32,74.0,0.20231241
32,75.0,0.20357293
32,76.0,0.20357293
32,77.0,0.20420317
32,78.0,0.20483345
32,79.0,0.20609394
32,80.0,0.20609394
32,81.0,0.20735446
32,82.0,0.20735446
32,83.0,0.20735446
32,84.0,0.20735446
32,85.0,0.20735446
32,86.0,0.20798472
32,87.0,0.20861498
32,88.0,0.20924523
32,89.0,0.20987548
32,90.0,0.21050575
32,91.0,0.211136
32,92.0,0.21176624
32,93.0,0.21239652
32,96.0,0.21491754
32,97.0,0.2155478
32,98.0,0.21617806
32,99.0,0.2168083
32,100.0,0.21743858
32,101.0,0.21869907
32,102.0,0.21995959
32,103.0,0.22058986
32,104.0,0.2212201
32,105.0,0.22248062
32,106.0,0.22311088
32,107.0,0.22374113
32,108.0,0.2243714
32,109.0,0.2256319
32,110.0,0.22752269
32,111.0,0.22878319
32,112.0,0.22941345
32,113.0,0.23067395
32,114.0,0.23193447
32,115.0,0.23319499
32,116.0,0.23382524
32,117.0,0.23508576
32,118.0,0.23634627
32,119.0,0.23760678
32,120.0,0.23823702
32,123.0,0.24264884
32,124.0,0.2432791
32,125.0,0.2445396
32,126.0,0.24580012
32,127.0,0.24580012
32,128.0,0.24706064
32,129.0,0.24832116
32,130.0,0.24958166
32,131.0,0.25084215
32,132.0,0.25084215
32,133.0,0.25147244
32,134.0,0.25210267
32,135.0,0.25273296
32,136.0,0.25399345
32,137.0,0.25588423
32,138.0,0.2565145
32,139.0,0.25714475
32,140.0,0.25714475
32,141.0,0.25777498
32,142.0,0.25777498
32,143.0,0.2590355
32,144.0,0.2590355
32,145.0,0.26029602
32,146.0,0.26092628
32,147.0,0.26155654
32,148.0,0.2621868
32,149.0,0.26281705
32,150.0,0.26407757
32,151.0,0.2647078
32,152.0,0.2653381
32,153.0,0.2665986
32,154.0,0.26722884
32,155.0,0.2678591
32,156.0,0.26848936
32,157.0,0.2703801
32,158.0,0.27290115
32,159.0,0.27479193
32,160.0,0.2766827
32,161.0,0.27857345
32,162.0,0.27920374
32,165.0,0.2873971
32,168.0,0.29369962
32,171.0,0.30252323
32,174.0,0.31134683
32,177.0,0.32206118
32,180.0,0.32836375
33,-216.0,0.09895031
33,-213.0,0.10147133
33,-210.0,0.103362106
33,-207.0,0.10525288
33,-204.0,0.10651338
33,-201.0,0.10966467
33,-200.0,0.11029493
33,-199.0,0.11029493
33,-198.0,0.10966467
33,-197.0,0.10903441
33,-196.0,0.10966467
33,-195.0,0.10966467
33,-194.0,0.10966467
33,-193.0,0.10966467
33,-192.0,0.10966467
33,-191.0,0.10966467
33,-190.0,0.10966467
33,-189.0,0.11029493
33,-188.0,0.11029493
33,-187.0,0.11092518
33,-186.0,0.11155544
33,-185.0,0.11155544
33,-184.0,0.11155544
33,-183.0,0.11155544
33,-182.0,0.11155544
33,-181.0,0.1121857
33,-180.0,0.1121857
33,-179.0,0.1121857
33,-178.0,0.1121857
33,-177.0,0.1121857
33,-176.0,0.11281595
33,-175.0,0.114076465
33,-174.0,0.114076465
33,-173.0,0.114076465
33,-172.0,0.114076465
33,-171.0,0.114076465
33,-170.0,0.114076465
33,-169.0,0.114706725
33,-168.0,0.114706725
